"ID","NOME","TIPO"
"1121","Sorbitan oleate","Compound"
"1122","Sorbitan palmitate","Compound"
"1123","Sorbitan stearate","Compound"
"1124","Sorbitan trioleate","Compound"
"1125","Sorbitan tristearate","Compound"
"1126","L-Sorbose","Compound"
"1127","Starch acetate","Compound"
"1128","Starch","Compound"
"1129","Asiaticoside B","Compound"
"1130","Amylose","Compound"
"1131","Sucrose","Compound"
"1132","Sucrose octaacetate","Compound"
"1133","Xylan","Compound"
"1134","Xylitol","Compound"
"1135","Xylobiose","Compound"
"1136","D-Xylose","Compound"
"1138","Chiro-Inositol","Compound"
"1139","Cryptoxanthin diepoxide","Compound"
"1141","Inulin","Compound"
"1143","Kojibiose","Compound"
"1144","Calcium lactobionate","Compound"
"1145","Lactose","Compound"
"1146","Lucuminoside","Compound"
"1147","Galactinol","Compound"
"1148","L-Galacto-2-heptulose","Compound"
"1150","Galabiose","Compound"
"1151","4-O-beta-D-Galactopyranosyl-D-galactose","Compound"
"1152","Kaempferol 3-feruloylapioside","Compound"
"1155","Artonin T","Compound"
"1156","Capsianoside C","Compound"
"1157","Capsianoside E","Compound"
"1159","alpha-D-Galactopyranose 1-dihydrogen phosphate","Compound"
"1160","Galacturonic acid","Compound"
"1161","D-Galacturonic acid","Compound"
"1162","Gein","Compound"
"1163","Gentiotriose","Compound"
"1165","N-Glycolylneuraminic acid","Compound"
"1167","Disodium guanylate","Compound"
"1168","Gynocardin","Compound"
"1169","Tetraphyllin B","Compound"
"1170","(-)-Quinic acid","Compound"
"1171","D-4-O-Methyl-myo-inositol","Compound"
"1172","4-O-Methyl-myo-inositol","Compound"
"1175","Maltulose","Compound"
"1176","Isodulcitol","Compound"
"1177","beta-D-3-Ribofuranosyluric acid","Compound"
"1178","Neokestose","Compound"
"1182","Cellulose","Compound"
"1183","Cellulose acetate","Compound"
"1184","Methyl cellulose","Compound"
"1186","gamma-Cyclodextrin","Compound"
"1188","Dextrantriose","Compound"
"1189","6-O-Glucosylmaltose","Compound"
"1190","Maltobionic acid","Compound"
"1191","Maltohexaose","Compound"
"1192","Maltopentaose","Compound"
"1193","Maltose","Compound"
"1194","beta-D-Fructofuranosyl alpha-D-glucopyranosyl-(1->4)-D-glucopyranoside","Compound"
"1195","Maltotetraose","Compound"
"1196","Maltotriose","Compound"
"1197","Mannan","Compound"
"1201","D-Manno-2-heptulose","Compound"
"1202","D-Mannose","Compound"
"1203","Melezitose","Compound"
"1204","Melibiose","Compound"
"1205","Galactaric acid","Compound"
"1207","Panose","Compound"
"1209","N-Acetylneuraminic acid","Compound"
"1211","Adenosine 5'-diphosphate glucose","Compound"
"1213","Acadesine 5'-monophosphate","Compound"
"1214","D-Apiose","Compound"
"1215","beta-D-Apiofuranose","Compound"
"1216","Arabinan","Compound"
"1217","Gum arabic","Compound"
"1218","Arabinose","Compound"
"1219","D-Arabinose","Compound"
"1220","Isomaltose","Compound"
"1221","Arbutin","Compound"
"1223","Ascorbic acid","Compound"
"1224","L-Ascorbic acid","Compound"
"1225","Calcium ascorbate","Compound"
"1226","Sodium ascorbate","Compound"
"1228","Pangamic acid","Compound"
"1230","Punicafolin","Compound"
"1233","D-erythro-D-galacto-octitol","Compound"
"1234","D-glycero-L-galacto-Octulose","Compound"
"1235","D-erythro-L-galacto-Nonulose","Compound"
"1237","Squamocin K","Compound"
"1238","Asitribin","Compound"
"1240","Asimilobin","Compound"
"1241","Annomuricin A","Compound"
"1242","Annoglaucin","Compound"
"1243","Muricatin C","Compound"
"1244","Muricatin A","Compound"
"1245","Fujiglucon","Compound"
"1246","Methyl beta-D-glucopyranoside","Compound"
"1247","Asiminenin B","Compound"
"1248","Annomuricin B","Compound"
"1249","Annomuricin C","Compound"
"1250","Muricatocin B","Compound"
"1251","Muricatocin C","Compound"
"1252","Muricatocin A","Compound"
"1254","Troxerutin","Compound"
"1255","Ethyl beta-D-glucopyranoside","Compound"
"1257","Squamosten A","Compound"
"1258","Coriandrone E","Compound"
"1259","Coriandrone D","Compound"
"1260","Simonin I","Compound"
"1261","Simonin V","Compound"
"1262","Simonin II","Compound"
"1263","Simonin III","Compound"
"1264","Simonin IV","Compound"
"1265","Avenoleic acid","Compound"
"1267","Hexyl acetate","Compound"
"1268","1-Isomangostin","Compound"
"1274","2-O-Methylxylose","Compound"
"1275","(+)-11-Hydroxy-9-triacontanone","Compound"
"1276","Bis(2-furanylmethyl) disulfide","Compound"
"1282","25-Methyl-1-hexacosanol","Compound"
"1283","15-Hentriacontanol","Compound"
"1286","Glabrin A","Compound"
"1287","12-Hydroxy-8,10-octadecadienoic acid","Compound"
"1288","Cycloartomunoxanthone","Compound"
"1289","Bissulfine","Compound"
"1291","Nopol","Compound"
"1293","(E)-3-Hexen-1-ol","Compound"
"1294","Austalide B","Compound"
"1295","Austalide A","Compound"
"1298","gamma-Tocotrienol","Compound"
"1299","d-Tocotrienol","Compound"
"1301","Glucoconvallatoxoloside","Compound"
"1302","(1alpha,3beta,20S,22R,24S,25S)-Pubescenin","Compound"
"1303","Scutigeral","Compound"
"1304","alpha1-Sitosterol","Compound"
"1305","Stigmastanol","Compound"
"1306","(3beta,5alpha,24S)-Stigmasta-7,25-dien-3-ol","Compound"
"1307","(3beta,5alpha,6beta,24R)-Stigmastane-3,5,6-triol","Compound"
"1308","7-Oxostigmasterol","Compound"
"1309","Valerenic acid","Compound"
"1310","Vitamin K2","Compound"
"1311","Elenolide","Compound"
"1313","Withanolide B","Compound"
"1314","Fucosterol","Compound"
"1315","Isofucosterol","Compound"
"1316","Ikshusterol","Compound"
"1319","Neogitogenin","Compound"
"1320","Sarsasapogenin","Compound"
"1321","1-Mercapto-2-propanone","Compound"
"1324","3-Methylbutanoic acid","Compound"
"1325","Methyl 3-methylbutanoate","Compound"
"1326","Ethyl isovalerate","Compound"
"1327","Isopentyl isopentanoate","Compound"
"1328","(±)-Sulcatol","Compound"
"1329","(±)-6-Methyl-5-hepten-2-yl acetate","Compound"
"1330","Euglobal Ia1","Compound"
"1332","Euglobal Ib","Compound"
"1333","Euglobal Ic","Compound"
"1334","Euglobal IIa","Compound"
"1336","Euglobal IVa","Compound"
"1339","Euglobal VII","Compound"
"1340","Euglobal V","Compound"
"1342","Melongoside O","Compound"
"1344","Hydroxycitronellol","Compound"
"1345","Ginkgolide M","Compound"
"1346","Isoaustin","Compound"
"1347","Neriantogenin","Compound"
"1348","Isohumulinone A","Compound"
"1350","Asparagoside A","Compound"
"1351","Gitonin","Compound"
"1353","Uttronin A","Compound"
"1354","Smilagenin","Compound"
"1355","Dexamethasone","Compound"
"1356","Melongoside P","Compound"
"1358","Butyl propionate","Compound"
"1359","Neogrifolin","Compound"
"1360","Amasterol","Compound"
"1361","Ostreasterol","Compound"
"1362","Taraxacoside","Compound"
"1363","Isopropyl propionate","Compound"
"1364","Boviquinone 4","Compound"
"1365","1H-Indole-3-acetonitrile","Compound"
"1366","Ethyl propionate","Compound"
"1367","Propyl propionate","Compound"
"1368","Methyl 3-phenylpropanoate","Compound"
"1369","1,1-Dimethoxyethane","Compound"
"1370","Methyl propionate","Compound"
"1371","Benzyl propionate","Compound"
"1372","2-Hydroxy-2-methylbutanedioic acid","Compound"
"1373","Cohulupone","Compound"
"1375","Australigenin","Compound"
"1380","(S)-3-Octanol","Compound"
"1381","Albafuran A","Compound"
"1382","Albafuran B","Compound"
"1387","(3beta,4alpha,5alpha)-4-Methyl-8(14)-cholesten-3-ol","Compound"
"1388","25-Methyl-24-methylenecholesterol","Compound"
"1389","4,14-Dimethylergosta-8,25-dien-3-ol","Compound"
"1390","Biflorin","Compound"
"1395","Diosbulbinoside D","Compound"
"1396","Pubescenol","Compound"
"1397","Synephrine","Compound"
"1398","Shikimic acid 3-phosphate","Compound"
"1399","Gibberellin A84","Compound"
"1400","Dihydrozeatin","Compound"
"1401","2-Methylthio-N6-(delta2-isopentenyl)adenosine","Compound"
"1402","2-Methylthioribosyl-trans-zeatin","Compound"
"1403","5-Hydroxyindole-3-acetic acid","Compound"
"1404","Indole-3-butyric acid","Compound"
"1405","alpha-N-Carbomethoxyacetyl-4-chloro-D-tryptophan","Compound"
"1406","alpha-N-Carboethoxyacetyl-4-chloro-D-tryptophan","Compound"
"1407","2-Phosphoglycerate","Compound"
"1408","4-O-(Indole-3-acetyl)-D-glucopyranose","Compound"
"1409","5-Hydroxyglucobrassicin","Compound"
"1410","5-Methoxyglucobrassicin","Compound"
"1411","(+)-Bottrospicatol","Compound"
"1412","Castasterone","Compound"
"1413","(+/-)-alpha-Thujene","Compound"
"1414","3,24-Diepicastasterone","Compound"
"1415","28-Norcastasterone","Compound"
"1416","2-Deoxy-28-homocastasterone","Compound"
"1417","2-Deoxy-25-Methyldolichosterone","Compound"
"1418","3-epi-2-Deoxy-25-methyldolichosterone","Compound"
"1419","3-epi-6-Deoxocastasterone","Compound"
"1420","6-Deoxo-28-homo-dolichosterone","Compound"
"1421","6-Deoxo-25-methyldolichosterone","Compound"
"1422","23-O-beta-D-Glucopyranosyl-25-methyldolichosterone","Compound"
"1423","23-O-beta-D-Glucopyranosyl-2-epi-25-methyldolichosterone","Compound"
"1424","Methyl epijasmonate","Compound"
"1425","Parasorbic acid","Compound"
"1426","2-Thioxothiazolidine-4-carboxylic acid","Compound"
"1427","Methyl pheophorbide a","Compound"
"1428","OPC-4:0","Compound"
"1429","OPC-6:0","Compound"
"1430","(12S,13S)-EOD","Compound"
"1431","13(S)-Hydroperoxylinolenic acid","Compound"
"1432","12-oxo-PDA","Compound"
"1433","3-Oxo-2-(2-entenyl)cyclopentaneoctanoic acid","Compound"
"1434","5-HETE","Compound"
"1435","12-HETE","Compound"
"1436","15-HETE","Compound"
"1438","4-Hydroxy-2E-nonenal","Compound"
"1439","Ayapin","Compound"
"1440","(-)-Pinoresinol","Compound"
"1441","(+)-Secoisolariciresinol","Compound"
"1442","(-)-Arctigenin","Compound"
"1443","(+)-Pinoresinolin","Compound"
"1444","(-)-Arctiin","Compound"
"1445","2-Hydroxypseudobaptigenin","Compound"
"1446","(3R)-Sophorol","Compound"
"1447","Medioresinol","Compound"
"1448","(-)-Olivil","Compound"
"1449","Lappaol A","Compound"
"1450","Lappaol C","Compound"
"1452","(+)-Bornyl diphosphate","Compound"
"1453","(+)-Camphene","Compound"
"1454","(+)-trans-Sabinene hydrate","Compound"
"1455","(+)-Sabinone","Compound"
"1456","cis-Sabinene hydrate","Compound"
"1457","(+)-trans-Sabinol","Compound"
"1458","(3R)-Linalyl diphosphate","Compound"
"1459","2-Hydroxycampholonic acid","Compound"
"1460","alpha-Campholonic acid","Compound"
"1461","6-Oxocamphor","Compound"
"1462","cis-beta-Ocimene","Compound"
"1463","Geranyl diphosphate","Compound"
"1464","Isoketocamphoric acid","Compound"
"1465","trans-beta-Ocimene","Compound"
"1466","9beta-Pimara-7,15-diene","Compound"
"1467","ent-Copalyl diphosphate","Compound"
"1468","ent-Sandaracopimaradiene","Compound"
"1469","Stemar-13-ene","Compound"
"1470","syn-Copalyl diphosphate","Compound"
"1471","Butin","Compound"
"1472","Sakuranetin","Compound"
"1473","6-Methylscutellarein","Compound"
"1474","beta-D-Glucosamine","Compound"
"1475","D-Arabitol","Compound"
"1476","2-Carboxyarabinitol 1-phosphate","Compound"
"1477","Glutaric acid","Compound"
"1480","Hentriacontane","Compound"
"1481","Hentriacontane-14,16-dione","Compound"
"1482","Hexacosan-1-ol","Compound"
"1484","Tritriacontane","Compound"
"1485","Dehydrosafynol","Compound"
"1486","Eutypine","Compound"
"1487","(Z)-3,5-Hexadienyl butyrate","Compound"
"1488","Pinolidoxin","Compound"
"1489","12-Hydroxyjasmonic acid glucoside","Compound"
"1490","L-Homoarginine","Compound"
"1491","L-Homocysteine","Compound"
"1492","(+)-gamma-Hydroxy-L-homoarginine","Compound"
"1493","Cadaverine","Compound"
"1494","Putrescine","Compound"
"1495","Glucolepidiin","Compound"
"1496","Glucoputranjivin","Compound"
"1498","Glutathione","Compound"
"1499","Phaseolotoxin","Compound"
"1500","Cucumopine","Compound"
"1501","Dimboa glucoside","Compound"
"1502","Glaucine","Compound"
"1503","Liriodenine","Compound"
"1504","Xylopine","Compound"
"1505","Lycopsamine","Compound"
"1507","2,8-Dihydroxy-3,4,7-trimethoxy-dibenzofuran","Compound"
"1508","Alloimperatorin","Compound"
"1509","Peucedanin","Compound"
"1510","4,8,5'-Trimethylpsoralen","Compound"
"1511","Anhydroglycinol","Compound"
"1512","1,2-Benzenediol","Compound"
"1513","Coniferyl aldehyde","Compound"
"1514","1,5-Dicaffeoylquinic acid","Compound"
"1515","Sinapaldehyde","Compound"
"1519","Lapachenole","Compound"
"1520","(+)-Rotundifolone","Compound"
"1521","Verbenalin","Compound"
"1522","alpha-Copaene","Compound"
"1523","(S)-(+)-Curcumene","Compound"
"1524","Ipomoeamarone","Compound"
"1525","alpha-Ylangene","Compound"
"1526","Arctiopicrin","Compound"
"1527","8-Deoxylactucin","Compound"
"1528","Geranylgeraniol","Compound"
"1529","Oryzalexin A","Compound"
"1530","Theasaponin","Compound"
"1531","Officinalisnin I","Compound"
"1532","Betulinic acid","Compound"
"1533","beta-Carotene 5,6-epoxide","Compound"
"1534","Lactucaxanthin","Compound"
"1536","7,4'-Dihydroxyflavone","Compound"
"1537","Cirsimaritin","Compound"
"1538","Tetramethoxyluteolin","Compound"
"1539","Eupatorin","Compound"
"1540","Apigenin 7-(6''-malonylglucoside)","Compound"
"1541","Luteolin 7-(2''-apiosylglucoside)","Compound"
"1545","5,7-Dihydroxy-3,6-dimethoxyflavone","Compound"
"1546","Artemetin","Compound"
"1547","3,3',4',7,8-Pentamethylgossypetin","Compound"
"1548","5,3',4'-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone","Compound"
"1549","Isorhamnetin 3-vicianoside","Compound"
"1550","5,3',4'-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide","Compound"
"1551","5,4'-Dihydroxy-3,3'-dimethoxy-6,7-methylenedioxyflavone 4'-glucuronide","Compound"
"1552","Kaempferol 3-(2'''-(E)-caffeylsophoroside)-7-glucoside","Compound"
"1553","Quercetin 3-(6''''-p-coumarylsophorotrioside)","Compound"
"1554","Quercetin 3-(6''''-caffeylsophorotrioside)","Compound"
"1555","Quercetin 3-(6''''-ferulylsophorotrioside)","Compound"
"1556","Quercetin 3-(6''''-sinapylsophorotrioside)","Compound"
"1557","3'-Deoxyderhamnosylmaysin","Compound"
"1558","Carlinoside","Compound"
"1560","Isoswertisin 4'-rhamnoside","Compound"
"1561","Derhamnosylmaysin","Compound"
"1562","3'-O-Methylderhamnosylmaysin","Compound"
"1563","6,8-Di-C-beta-D-arabinopyranosylapigenin","Compound"
"1565","Apigeninidin","Compound"
"1566","Cyanidin 3-O-(2""-xylosyl-6""-glucosyl-galactoside)","Compound"
"1569","Apigeninidin 5-(5''-caffeylarabinoside)","Compound"
"1570","Pelargonidin 3-p-coumarylglucoside","Compound"
"1571","Cyanidin 3-(6''-acetylglucoside)","Compound"
"1572","Cyanidin 3-(3''-malonylglucoside)","Compound"
"1573","Cyanidin 3-(3'',6''-dimalonylglucoside)","Compound"
"1574","Cyanidin 3-(6''-malonyllaminaribioside)","Compound"
"1575","Cyanidin 3-O-(2""-xylosyl-6""-(6""'-p-hydroxybenzoyl-glucosyl)-galactoside)","Compound"
"1576","Cyanidin 3-O-(2""-xylosyl-6""-(6""'-p-coumaroyl-glucosyl)-galactoside)","Compound"
"1577","Cyanidin 3-(6''-p-coumarylsophoroside) 5-glucoside","Compound"
"1578","Cyanidin 3-(6''-caffeylsophoroside) 5-glucoside","Compound"
"1579","Cyanidin 3-[6''-(4-glucosyl-p-coumaryl)sophoroside] 5-glucoside","Compound"
"1580","Cyanidin 3-(6'',6'''-dicaffeylsophoroside) 5-glucoside","Compound"
"1581","Cyanidin 3-(6''-caffeyl-6'''-ferulylsophoroside) 5-glucoside","Compound"
"1583","Peonidin 3-(6''-acetyl-glucoside)","Compound"
"1584","Peonidin 3-(6''-caffeoyl-glucoside)","Compound"
"1585","Peonidin acetyl 3,5-diglucoside","Compound"
"1586","Peonidin 3-(6''-malonyl-glucoside) 5-glucoside","Compound"
"1587","Peonidin 3-feruloyl-diglucoside 5-glucoside","Compound"
"1588","Peonidin 3-caffeoyl-rutinoside 5-glucoside","Compound"
"1589","Delphinidin 3-caffeoylglucoside","Compound"
"1590","Dimalonylawobanin","Compound"
"1591","Petunidin 3-(6''-acetylglucoside)","Compound"
"1592","Petunidin 3-(4'''-p-coumaroyl-rutinoside)","Compound"
"1593","Malvidin 3-(6''-p-coumarylglucoside)","Compound"
"1594","Malvidin 3-(6''-p-caffeyglucoside)","Compound"
"1595","Malvidin 3-(6''-p-coumarylglucoside) 5-dimalonylglucoside","Compound"
"1596","Cerasin","Compound"
"1597","Cerasidin","Compound"
"1598","4-Hydroxyderricin","Compound"
"1599","Xanthoangelol D","Compound"
"1600","Xanthoangelol E","Compound"
"1601","Xanthoangelol","Compound"
"1602","Xanthoangelol B","Compound"
"1603","Xanthoangelol C","Compound"
"1604","Xanthosine","Compound"
"1605","Gibberellin A116","Compound"
"1606","Malonyl CoA","Compound"
"1607","Cinnamoyl-CoA","Compound"
"1608","4-Coumaroyl-CoA","Compound"
"1609","Glucoalyssin","Compound"
"1610","8-Methylsulfinyloctyl glucosinolate","Compound"
"1611","16-Hydroxy-hexadecanoic acid","Compound"
"1612","Sucrose 6-phosphate","Compound"
"1613","Allantoin","Compound"
"1614","D-Erythrose 4-phosphate","Compound"
"1615","D-Ribose 5-phosphate","Compound"
"1616","5-Hydroxyisourate","Compound"
"1617","2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazole","Compound"
"1618","Dihydroxyacetone phosphate","Compound"
"1619","D-Glyceraldehyde 3-phosphate","Compound"
"1620","7-Methylxanthosine","Compound"
"1621","5-Methylthiopentylglucosinolate","Compound"
"1623","4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate","Compound"
"1625","n-Hexyl glucosinolate","Compound"
"1626","2-Hydroxyethyl glucosinolate","Compound"
"1627","4-Methylsulfonyl-3-butenyl glucosinolate","Compound"
"1628","5-Oxoheptyl glucosinolate","Compound"
"1630","Aromadendrin 3-galactoside","Compound"
"1632","Gallocatechin 3'-gallate","Compound"
"1634","Epigallocatechin 3-caffeate","Compound"
"1635","Catechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin","Compound"
"1636","Epicatechin-(4beta->6)-catechin 3-gallate","Compound"
"1637","Procyanidin B2 3-gallate","Compound"
"1638","Catechin-(4alpha->8)-epicatechin 3'-gallate","Compound"
"1639","Epicatechin-(4beta->8)-catechin 3-gallate","Compound"
"1640","Epicatechin-(4beta->8)-epicatechin 3'-gallate","Compound"
"1641","[Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate","Compound"
"1642","Epicatechin-(4beta->8)-epicatechin-(4beta->8)-catechin 3''-gallate","Compound"
"1643","ent-Epiafzelechin-(2alpha->7,4alpha->8)-catechin","Compound"
"1645","Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin-(4beta->6)-catechin","Compound"
"1646","Epicatechin-(2beta->7,4beta->8)-[epicatechin-(4beta->8)]2-catechin","Compound"
"1647","ent-Epicatechin-(2alpha->7,4alpha->8)-epicatechin 3-arabinoside","Compound"
"1648","ent-Epicatechin-(2alpha->7,4alpha->8)-epicatechin 3-galactoside","Compound"
"1649","Eugenigrandin A","Compound"
"1650","5-O-Methylgenistein","Compound"
"1651","Anhydropisatin","Compound"
"1652","7,8,2',4'-Tetrahydroxyisoflavone","Compound"
"1653","(+)-Dihydrowighteone","Compound"
"1654","3'-Dimethylallylkievitone","Compound"
"1655","2-Prenyl-6alpha-hydroxyphaseollidin","Compound"
"1656","Demethyltexasin 4'-O-glucoside","Compound"
"1657","Hastatoside","Compound"
"1658","2-Isopropylcyclopentanone","Compound"
"1659","(R)-Linden ether","Compound"
"1660","(1R,2R,4R,5S)-(+)-p-Menthane-2,5-diol","Compound"
"1661","p-Menth-4(8)-en-3-ol","Compound"
"1662","5-Carboxypyranocyanidin 3-O-beta-glucopyranoside","Compound"
"1663","5-Carboxypyranocyanidin 3-O-(6''-O-malonyl-beta-glucopyranoside)","Compound"
"1665","cis-Resveratrol-3,4'-O-beta-diglucoside","Compound"
"1666","trans-p-Feruloyl-beta-D-glucopyranoside","Compound"
"1667","trans-p-Ferulyl alcohol 4-O-[6-(2-methyl-3-hydroxypropionyl)] glucopyranoside","Compound"
"1668","Luteolin 7-O-(2-apiofuranosyl-4-glucopyranosyl-6-malonyl)glucopyranoside","Compound"
"1674","(-)-alpha-Curcumene","Compound"
"1675","Arctiol","Compound"
"1677","Luteolin 7-glucoside 3'-glucuronide","Compound"
"1678","Kaempferol 3-alpha-D-arabinopyranoside","Compound"
"1679","Kaempferol 3-rhamnosyl-(1->3)-rhamnosyl-(1->6)-glucoside","Compound"
"1680","Kaempferol 7-(3G-glucosylgentiobioside)","Compound"
"1682","Kaempferol 3-(2''-(E)-feruloylgalactosyl-(1->4)-glucoside)","Compound"
"1683","Kaempferol 3-rhamnosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-glucoside","Compound"
